2024-08-06 19:26:51: -- 分析开始 Periodic Timer
2024-08-06 19:26:56: Do Not Propagate Deletions: 1-way deletions reverted: 22660
2024-08-06 19:26:56: /2017/12/20171201_120403.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171205_164931.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: /2017/12/20171206_195417.mp4: L:TimeSize<>; 警告：较旧的文件将替换较新的文件
2024-08-06 19:26:56: 变更：161， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 47462
2024-08-06 19:26:56: Left to Right: Copy File: 161 
2024-08-06 19:26:56: == 同步开始由 Periodic Timer
2024-08-06 19:26:56: File Systems limited number of parallel threads to 8
2024-08-06 19:26:56: 新建复制 'F:/photo_script/donephotos/2018/01/20180101_112141.mov' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2018/01/20180101_112141.mov' (730,378)
2024-08-06 19:27:02: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_121853.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_121853.mp4' (21,138,478)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122431.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122431.mp4' (1,700,631)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_130256.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_130256.mp4' (1,748,176)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122551.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122551.mp4' (3,019,280)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_122729.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_122729.mp4' (5,200,392)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_133053.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_133053.mp4' (3,968,719)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_125422.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_125422.mp4' (6,965,638)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134112.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134112.mp4' (4,768,561)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134233.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134233.mp4' (10,490,670)
2024-08-06 19:27:03: 新建复制 'F:/photo_script/donephotos/2021/02/20210212_134333.mp4' -> 'smbd://172.16.66.192/photo/tom/lib/cal/2021/02/20210212_134333.mp4' (11,005,482)
